ProductID,Date,SalesVolume,SalesValue,Store
xpjy-6558,2023-09-20,1,265.02,Coop Campania
wTQS-1785,2023-09-20,6,3329.38,Coop Marche
mYDZ-0691,2023-09-20,4,3989.81,Coop Lombardia
VcLB-4437,2023-09-20,3,2023.85,Coop Marche
CVZi-6362,2023-09-20,7,3363.94,Coop Lombardia
Pjid-8127,2023-09-20,1,257.89,Coop Campania
Tmxd-5901,2023-09-20,9,5166.88,Coop Lombardia
DUnd-2088,2023-09-20,6,4080.71,Coop Campania
DQMK-7381,2023-09-20,7,3648.82,Coop Lombardia
sKMt-4467,2023-09-20,3,1706.01,Coop Campania
OTWH-3978,2023-09-20,7,6420.06,Coop Lazio
aJpO-1296,2023-09-20,7,1452.08,Coop Marche
VrKY-6162,2023-09-20,5,3898.31,Coop Lazio
eIDU-7475,2023-09-20,1,92.53,Coop Lombardia
qiRu-7670,2023-09-20,10,8337.31,Coop Lombardia
afBm-9573,2023-09-20,7,1869.26,Coop Lazio
NcbZ-1734,2023-09-20,3,1762.97,Coop Lombardia
fZld-8928,2023-09-20,9,7251.73,Coop Marche
INMW-5184,2023-09-20,3,429.49,Coop Lazio
JURQ-2020,2023-09-20,0,0.0,Coop Campania
fuds-1864,2023-09-20,4,996.16,Coop Lombardia
bhcH-5689,2023-09-20,7,1833.23,Coop Marche
BzEN-1675,2023-09-20,7,7681.31,Coop Campania
yVpc-6692,2023-09-20,1,283.72,Coop Lazio
NAlQ-8216,2023-09-20,6,1420.46,Coop Marche
NPtO-1977,2023-09-20,2,357.28,Coop Lombardia
EGwX-9793,2023-09-20,5,5107.01,Coop Campania
ASBp-1468,2023-09-20,9,9136.46,Coop Lombardia
LNZd-7493,2023-09-20,7,5643.6,Coop Lombardia
peAT-7854,2023-09-20,1,519.81,Coop Lazio
qJUX-5465,2023-09-20,1,729.13,Coop Campania
bBGX-5619,2023-09-20,7,7234.84,Coop Lombardia
ODub-0380,2023-09-20,2,2295.08,Coop Lombardia
iRCO-6315,2023-09-20,2,1361.16,Coop Campania
AZGK-7874,2023-09-20,3,2305.66,Coop Marche
GPZv-4778,2023-09-20,2,977.2,Coop Lazio
jlEh-4408,2023-09-20,2,1063.34,Coop Lazio
tkyP-7880,2023-09-20,6,1246.49,Coop Campania
lMPA-8666,2023-09-20,4,3705.2,Coop Lombardia
udAs-3358,2023-09-20,3,1853.75,Coop Campania
lUpC-3603,2023-09-21,3,1027.96,Coop Lombardia
Khkv-1795,2023-09-21,8,1639.28,Coop Marche
FShv-2600,2023-09-21,8,6051.95,Coop Lombardia
rzrI-3299,2023-09-21,8,9202.24,Coop Campania
pKaS-9831,2023-09-21,9,8665.62,Coop Marche
WhnD-0432,2023-09-21,7,3414.49,Coop Lombardia
mBRR-5424,2023-09-21,7,5135.46,Coop Lazio
xkPq-0171,2023-09-21,8,7146.57,Coop Campania
liSY-0023,2023-09-21,9,4933.94,Coop Campania
BrGn-0164,2023-09-21,10,5787.67,Coop Lombardia
whBR-0415,2023-09-21,5,1843.42,Coop Campania
pDAs-8628,2023-09-21,7,7372.89,Coop Campania
fPsc-0317,2023-09-21,8,8125.82,Coop Campania
LqGH-0114,2023-09-21,10,3999.03,Coop Lombardia
KDSR-5597,2023-09-21,0,0.0,Coop Marche
NLDb-9765,2023-09-21,9,10153.64,Coop Campania
TWKK-1058,2023-09-21,9,8978.71,Coop Lazio
dAbA-6278,2023-09-21,4,529.17,Coop Marche
zcKB-4196,2023-09-21,2,1198.63,Coop Lombardia
AoYT-7535,2023-09-21,0,0.0,Coop Lombardia
JzOi-6456,2023-09-21,6,6534.53,Coop Campania
dbTT-5467,2023-09-21,1,1036.83,Coop Lombardia
bDht-6829,2023-09-21,10,5335.42,Coop Campania
bEQP-7444,2023-09-21,1,177.96,Coop Lombardia
LAOd-9346,2023-09-21,10,4757.45,Coop Campania
binr-9295,2023-09-21,6,4996.53,Coop Campania
ipsu-5499,2023-09-21,4,1171.44,Coop Campania
xJTd-1778,2023-09-21,10,5085.72,Coop Marche
OLQP-3993,2023-09-21,7,7993.72,Coop Campania
JOcL-9472,2023-09-21,5,5510.29,Coop Campania
JLXS-4481,2023-09-21,0,0.0,Coop Lombardia
gRAQ-7528,2023-09-21,8,4867.03,Coop Marche
Asit-5581,2023-09-21,2,880.56,Coop Marche
mkIs-7680,2023-09-21,0,0.0,Coop Lazio
NqgK-1369,2023-09-21,5,3318.61,Coop Lombardia
HWfy-5370,2023-09-21,5,3614.12,Coop Campania
VCMi-1172,2023-09-21,8,8328.74,Coop Lombardia
vhQC-2551,2023-09-21,9,3426.49,Coop Marche
qaRS-5467,2023-09-21,5,815.34,Coop Lombardia
KGrK-9665,2023-09-21,3,1935.57,Coop Lombardia
MOnY-5528,2023-09-21,7,3759.26,Coop Lombardia
VDgg-1734,2023-09-21,10,821.15,Coop Lazio
WaVU-9644,2023-09-21,5,3050.19,Coop Lazio
kvMN-3932,2023-09-21,2,473.9,Coop Lazio
Ywep-4918,2023-09-21,7,2444.08,Coop Marche
NMVA-0446,2023-09-21,0,0.0,Coop Lombardia
rWhG-2645,2023-09-21,5,5626.73,Coop Marche
YDqh-0861,2023-09-21,1,172.55,Coop Lazio
VMJd-6098,2023-09-21,5,4195.7,Coop Marche
DLAl-3785,2023-09-21,6,3365.82,Coop Marche
aCAT-3934,2023-09-21,4,4154.37,Coop Lombardia
rTZd-5307,2023-09-21,0,0.0,Coop Campania
AsUs-5037,2023-09-21,4,2857.06,Coop Marche
BSwR-7719,2023-09-21,7,7077.73,Coop Campania
gFcd-9011,2023-09-21,7,1414.96,Coop Marche
uOSO-2603,2023-09-21,0,0.0,Coop Lazio
ScHr-5808,2023-09-21,8,1433.66,Coop Marche
bIZX-1934,2023-09-21,7,5137.72,Coop Marche
TEJI-1283,2023-09-21,10,8400.6,Coop Lazio
oKDN-5623,2023-09-21,4,2316.79,Coop Campania
xpjy-6558,2023-09-21,9,2297.23,Coop Campania
wTQS-1785,2023-09-21,4,2192.08,Coop Campania
mYDZ-0691,2023-09-21,4,4119.08,Coop Campania
VcLB-4437,2023-09-21,8,5053.55,Coop Campania
CVZi-6362,2023-09-21,3,1403.6,Coop Lazio
Pjid-8127,2023-09-21,10,2522.35,Coop Campania
Tmxd-5901,2023-09-21,5,2637.16,Coop Marche
DUnd-2088,2023-09-21,2,1348.99,Coop Marche
DQMK-7381,2023-09-21,4,2389.44,Coop Lombardia
sKMt-4467,2023-09-21,7,4047.21,Coop Lombardia
OTWH-3978,2023-09-21,7,7014.93,Coop Lazio
aJpO-1296,2023-09-21,2,405.91,Coop Marche
VrKY-6162,2023-09-21,6,4595.07,Coop Marche
eIDU-7475,2023-09-21,2,193.49,Coop Campania
qiRu-7670,2023-09-21,1,829.52,Coop Campania
afBm-9573,2023-09-21,7,1868.11,Coop Lazio
NcbZ-1734,2023-09-21,5,3028.72,Coop Lazio
fZld-8928,2023-09-21,5,4046.56,Coop Lazio
INMW-5184,2023-09-21,8,1287.49,Coop Lazio
JURQ-2020,2023-09-21,9,6563.68,Coop Lombardia
fuds-1864,2023-09-21,0,0.0,Coop Campania
bhcH-5689,2023-09-21,8,2297.69,Coop Lazio
BzEN-1675,2023-09-21,2,2295.31,Coop Campania
yVpc-6692,2023-09-21,10,3002.05,Coop Campania
NAlQ-8216,2023-09-21,10,2467.96,Coop Lazio
NPtO-1977,2023-09-21,9,1713.35,Coop Lombardia
EGwX-9793,2023-09-21,8,7525.5,Coop Lazio
ASBp-1468,2023-09-21,1,964.53,Coop Lombardia
LNZd-7493,2023-09-21,10,8612.02,Coop Marche
peAT-7854,2023-09-21,6,3072.29,Coop Campania
qJUX-5465,2023-09-21,3,2254.78,Coop Lazio
bBGX-5619,2023-09-21,3,2984.01,Coop Lombardia
ODub-0380,2023-09-21,7,7206.82,Coop Marche
iRCO-6315,2023-09-21,2,1491.5,Coop Marche
AZGK-7874,2023-09-21,9,7188.52,Coop Marche
GPZv-4778,2023-09-21,2,959.32,Coop Lazio
jlEh-4408,2023-09-21,3,1415.08,Coop Campania
tkyP-7880,2023-09-21,7,1422.03,Coop Lazio
lMPA-8666,2023-09-21,9,9829.75,Coop Lazio
udAs-3358,2023-09-21,5,3199.78,Coop Campania
lUpC-3603,2023-09-22,7,2095.23,Coop Marche
Khkv-1795,2023-09-22,0,0.0,Coop Marche
FShv-2600,2023-09-22,7,6003.46,Coop Campania
rzrI-3299,2023-09-22,3,3478.57,Coop Lombardia
pKaS-9831,2023-09-22,0,0.0,Coop Marche
WhnD-0432,2023-09-22,6,2550.51,Coop Lazio
mBRR-5424,2023-09-22,5,3415.74,Coop Lazio
xkPq-0171,2023-09-22,5,4448.9,Coop Campania
liSY-0023,2023-09-22,6,3646.72,Coop Campania
BrGn-0164,2023-09-22,10,5151.98,Coop Marche
whBR-0415,2023-09-22,6,2135.88,Coop Campania
pDAs-8628,2023-09-22,8,8625.05,Coop Marche
fPsc-0317,2023-09-22,0,0.0,Coop Marche
LqGH-0114,2023-09-22,0,0.0,Coop Campania
KDSR-5597,2023-09-22,3,3357.04,Coop Campania
NLDb-9765,2023-09-22,6,6307.08,Coop Marche
TWKK-1058,2023-09-22,4,4473.69,Coop Campania
dAbA-6278,2023-09-22,6,859.42,Coop Lombardia
zcKB-4196,2023-09-22,4,2538.18,Coop Lazio
AoYT-7535,2023-09-22,5,2505.54,Coop Lazio
JzOi-6456,2023-09-22,3,2854.76,Coop Lombardia
dbTT-5467,2023-09-22,3,3406.23,Coop Lazio
bDht-6829,2023-09-22,7,3982.69,Coop Marche
bEQP-7444,2023-09-22,6,1056.85,Coop Marche
LAOd-9346,2023-09-22,7,3323.6,Coop Lazio
binr-9295,2023-09-22,1,863.99,Coop Lombardia
ipsu-5499,2023-09-22,10,2717.06,Coop Campania
xJTd-1778,2023-09-22,2,1126.56,Coop Lombardia
OLQP-3993,2023-09-22,4,4403.1,Coop Lombardia
JOcL-9472,2023-09-22,10,10840.86,Coop Campania
JLXS-4481,2023-09-22,3,150.21,Coop Campania
gRAQ-7528,2023-09-22,8,4224.79,Coop Lazio
Asit-5581,2023-09-22,5,1989.08,Coop Lombardia
mkIs-7680,2023-09-22,7,4472.55,Coop Marche
NqgK-1369,2023-09-22,0,0.0,Coop Lombardia
HWfy-5370,2023-09-22,2,1539.16,Coop Lazio
VCMi-1172,2023-09-22,0,0.0,Coop Marche
vhQC-2551,2023-09-22,1,371.0,Coop Campania
qaRS-5467,2023-09-22,6,855.82,Coop Lombardia
KGrK-9665,2023-09-22,8,4952.09,Coop Lombardia
MOnY-5528,2023-09-22,1,569.29,Coop Lombardia
VDgg-1734,2023-09-22,5,389.4,Coop Lombardia
WaVU-9644,2023-09-22,5,2946.11,Coop Campania
kvMN-3932,2023-09-22,3,769.22,Coop Lazio
Ywep-4918,2023-09-22,8,2828.27,Coop Lombardia
NMVA-0446,2023-09-22,7,120.25,Coop Lazio
rWhG-2645,2023-09-22,0,0.0,Coop Marche
YDqh-0861,2023-09-22,7,1316.33,Coop Lombardia
VMJd-6098,2023-09-22,2,1753.05,Coop Lazio
DLAl-3785,2023-09-22,7,3707.54,Coop Marche
aCAT-3934,2023-09-22,9,9446.82,Coop Lombardia
rTZd-5307,2023-09-22,7,5198.8,Coop Marche
AsUs-5037,2023-09-22,0,0.0,Coop Lazio
BSwR-7719,2023-09-22,3,3173.92,Coop Marche
gFcd-9011,2023-09-22,3,619.13,Coop Campania
uOSO-2603,2023-09-22,8,8963.13,Coop Lombardia
ScHr-5808,2023-09-22,8,1401.52,Coop Campania
bIZX-1934,2023-09-22,7,5602.88,Coop Lombardia
TEJI-1283,2023-09-22,9,6790.89,Coop Lazio
oKDN-5623,2023-09-22,2,1084.68,Coop Lombardia
xpjy-6558,2023-09-22,3,838.96,Coop Lombardia
wTQS-1785,2023-09-22,10,5444.97,Coop Lazio
mYDZ-0691,2023-09-22,10,11544.07,Coop Campania
VcLB-4437,2023-09-22,9,6026.44,Coop Lazio
CVZi-6362,2023-09-22,5,2349.19,Coop Lombardia
Pjid-8127,2023-09-22,1,260.89,Coop Campania
Tmxd-5901,2023-09-22,1,596.46,Coop Lazio
DUnd-2088,2023-09-22,5,3303.73,Coop Lombardia
DQMK-7381,2023-09-22,10,5966.62,Coop Lazio
sKMt-4467,2023-09-22,2,1047.22,Coop Lombardia
OTWH-3978,2023-09-22,5,4501.7,Coop Lazio
aJpO-1296,2023-09-22,7,1292.0,Coop Lazio
VrKY-6162,2023-09-22,0,0.0,Coop Marche
eIDU-7475,2023-09-22,1,103.14,Coop Marche
qiRu-7670,2023-09-22,10,9374.4,Coop Lazio
afBm-9573,2023-09-22,3,769.61,Coop Lazio
NcbZ-1734,2023-09-22,2,1047.29,Coop Lombardia
fZld-8928,2023-09-22,9,7543.23,Coop Lazio
INMW-5184,2023-09-22,8,1294.75,Coop Lombardia
JURQ-2020,2023-09-22,8,5038.76,Coop Lazio
fuds-1864,2023-09-22,9,2104.64,Coop Lazio
bhcH-5689,2023-09-22,5,1341.67,Coop Lazio
BzEN-1675,2023-09-22,1,1088.98,Coop Lombardia
yVpc-6692,2023-09-22,7,1990.59,Coop Marche
NAlQ-8216,2023-09-22,0,0.0,Coop Campania
NPtO-1977,2023-09-22,3,632.67,Coop Lombardia
EGwX-9793,2023-09-22,7,6888.06,Coop Lombardia
ASBp-1468,2023-09-22,0,0.0,Coop Lazio
LNZd-7493,2023-09-22,2,1706.27,Coop Campania
peAT-7854,2023-09-22,9,4033.86,Coop Lazio
qJUX-5465,2023-09-22,3,2236.09,Coop Marche
bBGX-5619,2023-09-22,9,9188.13,Coop Lazio
ODub-0380,2023-09-22,6,6916.44,Coop Marche
iRCO-6315,2023-09-22,10,6726.22,Coop Lazio
AZGK-7874,2023-09-22,3,2378.57,Coop Marche
GPZv-4778,2023-09-22,5,2603.21,Coop Marche
jlEh-4408,2023-09-22,8,4124.6,Coop Lombardia
tkyP-7880,2023-09-22,4,779.15,Coop Lombardia
lMPA-8666,2023-09-22,2,1989.38,Coop Lazio
udAs-3358,2023-09-22,4,2512.66,Coop Lazio
lUpC-3603,2023-09-23,3,1029.38,Coop Lombardia
Khkv-1795,2023-09-23,0,0.0,Coop Marche
FShv-2600,2023-09-23,2,1535.47,Coop Marche
rzrI-3299,2023-09-23,3,3497.15,Coop Lombardia
pKaS-9831,2023-09-23,3,2696.05,Coop Lombardia
WhnD-0432,2023-09-23,3,1429.55,Coop Lombardia
mBRR-5424,2023-09-23,4,2685.88,Coop Marche
xkPq-0171,2023-09-23,3,2638.94,Coop Lombardia
liSY-0023,2023-09-23,7,3851.66,Coop Lombardia
BrGn-0164,2023-09-23,7,3453.9,Coop Lombardia
whBR-0415,2023-09-23,8,2610.27,Coop Lombardia
pDAs-8628,2023-09-23,0,0.0,Coop Lazio
fPsc-0317,2023-09-23,5,4705.83,Coop Lazio
LqGH-0114,2023-09-23,3,1409.62,Coop Lombardia
KDSR-5597,2023-09-23,10,10178.2,Coop Marche
NLDb-9765,2023-09-23,2,2172.65,Coop Campania
TWKK-1058,2023-09-23,4,4444.96,Coop Lazio
dAbA-6278,2023-09-23,5,606.62,Coop Lazio
zcKB-4196,2023-09-23,8,4486.07,Coop Campania
AoYT-7535,2023-09-23,5,2640.46,Coop Marche
JzOi-6456,2023-09-23,2,2151.44,Coop Campania
dbTT-5467,2023-09-23,3,3477.97,Coop Campania
bDht-6829,2023-09-23,2,1076.62,Coop Lombardia
bEQP-7444,2023-09-23,5,829.07,Coop Lombardia
LAOd-9346,2023-09-23,5,2241.76,Coop Lazio
binr-9295,2023-09-23,7,5945.3,Coop Campania
ipsu-5499,2023-09-23,2,594.87,Coop Lazio
xJTd-1778,2023-09-23,8,4437.79,Coop Lombardia
OLQP-3993,2023-09-23,0,0.0,Coop Campania
JOcL-9472,2023-09-23,1,1200.56,Coop Lombardia
JLXS-4481,2023-09-23,0,0.0,Coop Lazio
gRAQ-7528,2023-09-23,9,5119.53,Coop Lombardia
Asit-5581,2023-09-23,3,1359.46,Coop Lazio
mkIs-7680,2023-09-23,2,1378.21,Coop Marche
NqgK-1369,2023-09-23,0,0.0,Coop Lombardia
HWfy-5370,2023-09-23,1,692.69,Coop Lazio
VCMi-1172,2023-09-23,5,5041.16,Coop Lazio
vhQC-2551,2023-09-23,3,1178.27,Coop Lombardia
qaRS-5467,2023-09-23,9,1349.58,Coop Marche
KGrK-9665,2023-09-23,1,614.78,Coop Marche
MOnY-5528,2023-09-23,1,520.69,Coop Lombardia
VDgg-1734,2023-09-23,4,328.49,Coop Lombardia
WaVU-9644,2023-09-23,10,5163.8,Coop Lazio
kvMN-3932,2023-09-23,4,1005.21,Coop Marche
Ywep-4918,2023-09-23,4,1294.62,Coop Marche
NMVA-0446,2023-09-23,10,168.25,Coop Lombardia
rWhG-2645,2023-09-23,4,4694.5,Coop Lombardia
YDqh-0861,2023-09-23,1,183.41,Coop Lazio
VMJd-6098,2023-09-23,1,803.26,Coop Campania
DLAl-3785,2023-09-23,5,2589.51,Coop Campania
aCAT-3934,2023-09-23,7,6489.53,Coop Campania
rTZd-5307,2023-09-23,5,4187.81,Coop Lombardia
AsUs-5037,2023-09-23,0,0.0,Coop Lazio
BSwR-7719,2023-09-23,5,5621.15,Coop Lombardia
gFcd-9011,2023-09-23,7,1364.58,Coop Campania
uOSO-2603,2023-09-23,8,8371.48,Coop Lazio
ScHr-5808,2023-09-23,2,361.12,Coop Lombardia
bIZX-1934,2023-09-23,5,3989.88,Coop Lombardia
TEJI-1283,2023-09-23,5,3941.1,Coop Campania
oKDN-5623,2023-09-23,1,535.58,Coop Campania
xpjy-6558,2023-09-23,1,245.13,Coop Lazio
wTQS-1785,2023-09-23,4,2154.5,Coop Marche
mYDZ-0691,2023-09-23,0,0.0,Coop Marche
VcLB-4437,2023-09-23,7,4756.11,Coop Marche
CVZi-6362,2023-09-23,7,3420.1,Coop Campania
Pjid-8127,2023-09-23,5,1293.82,Coop Marche
Tmxd-5901,2023-09-23,2,1207.13,Coop Lombardia
DUnd-2088,2023-09-23,5,3458.62,Coop Lombardia
DQMK-7381,2023-09-23,10,6102.85,Coop Lombardia
sKMt-4467,2023-09-23,9,4893.09,Coop Lazio
OTWH-3978,2023-09-23,7,7132.39,Coop Marche
aJpO-1296,2023-09-23,8,1568.31,Coop Lombardia
VrKY-6162,2023-09-23,1,661.83,Coop Lombardia
eIDU-7475,2023-09-23,1,103.81,Coop Lazio
qiRu-7670,2023-09-23,9,7782.89,Coop Lombardia
afBm-9573,2023-09-23,3,841.95,Coop Lombardia
NcbZ-1734,2023-09-23,6,3242.78,Coop Campania
fZld-8928,2023-09-23,3,2445.49,Coop Lombardia
INMW-5184,2023-09-23,10,1477.34,Coop Lazio
JURQ-2020,2023-09-23,7,5093.68,Coop Marche
fuds-1864,2023-09-23,2,498.92,Coop Lazio
bhcH-5689,2023-09-23,4,1095.6,Coop Marche
BzEN-1675,2023-09-23,3,3261.38,Coop Lombardia
yVpc-6692,2023-09-23,10,2936.78,Coop Campania
NAlQ-8216,2023-09-23,9,2288.21,Coop Marche
NPtO-1977,2023-09-23,1,178.15,Coop Lombardia
EGwX-9793,2023-09-23,9,8337.95,Coop Campania
ASBp-1468,2023-09-23,6,5465.64,Coop Lombardia
LNZd-7493,2023-09-23,6,5065.98,Coop Marche
peAT-7854,2023-09-23,0,0.0,Coop Marche
qJUX-5465,2023-09-23,2,1545.05,Coop Lombardia
bBGX-5619,2023-09-23,5,5636.09,Coop Marche
ODub-0380,2023-09-23,1,1006.2,Coop Lombardia
iRCO-6315,2023-09-23,9,6335.15,Coop Lombardia
AZGK-7874,2023-09-23,0,0.0,Coop Campania
GPZv-4778,2023-09-23,0,0.0,Coop Campania
jlEh-4408,2023-09-23,9,4633.19,Coop Marche
tkyP-7880,2023-09-23,10,1996.3,Coop Marche
lMPA-8666,2023-09-23,6,6238.45,Coop Marche
udAs-3358,2023-09-23,9,5968.89,Coop Marche
lUpC-3603,2023-09-24,6,1859.72,Coop Lazio
Khkv-1795,2023-09-24,1,227.04,Coop Lazio
FShv-2600,2023-09-24,9,7666.48,Coop Campania
rzrI-3299,2023-09-24,8,9495.97,Coop Campania
pKaS-9831,2023-09-24,3,2694.02,Coop Campania
WhnD-0432,2023-09-24,3,1325.6,Coop Marche
mBRR-5424,2023-09-24,4,2822.26,Coop Lombardia
xkPq-0171,2023-09-24,10,9094.46,Coop Campania
liSY-0023,2023-09-24,8,4759.08,Coop Lombardia
BrGn-0164,2023-09-24,0,0.0,Coop Campania
whBR-0415,2023-09-24,10,3528.82,Coop Lazio
pDAs-8628,2023-09-24,2,2001.27,Coop Lombardia
fPsc-0317,2023-09-24,7,7422.27,Coop Marche
LqGH-0114,2023-09-24,3,1252.42,Coop Marche
KDSR-5597,2023-09-24,8,8232.35,Coop Campania
NLDb-9765,2023-09-24,9,9674.28,Coop Lazio
TWKK-1058,2023-09-24,7,7837.24,Coop Marche
dAbA-6278,2023-09-24,4,565.32,Coop Lombardia
zcKB-4196,2023-09-24,3,1806.38,Coop Lombardia
AoYT-7535,2023-09-24,7,3472.96,Coop Lombardia
JzOi-6456,2023-09-24,3,3218.59,Coop Campania
dbTT-5467,2023-09-24,9,10051.97,Coop Lazio
bDht-6829,2023-09-24,2,1149.97,Coop Marche
bEQP-7444,2023-09-24,10,1730.77,Coop Campania
LAOd-9346,2023-09-24,7,2922.59,Coop Lombardia
binr-9295,2023-09-24,8,6220.15,Coop Marche
ipsu-5499,2023-09-24,3,908.08,Coop Lazio
xJTd-1778,2023-09-24,6,2926.3,Coop Marche
OLQP-3993,2023-09-24,2,2162.35,Coop Marche
JOcL-9472,2023-09-24,8,9337.18,Coop Lombardia
JLXS-4481,2023-09-24,10,553.36,Coop Campania
gRAQ-7528,2023-09-24,6,3246.74,Coop Campania
Asit-5581,2023-09-24,7,2868.23,Coop Lombardia
mkIs-7680,2023-09-24,0,0.0,Coop Campania
NqgK-1369,2023-09-24,3,2165.07,Coop Lazio
HWfy-5370,2023-09-24,1,713.86,Coop Lazio
VCMi-1172,2023-09-24,9,9297.72,Coop Campania
vhQC-2551,2023-09-24,1,401.78,Coop Lombardia
qaRS-5467,2023-09-24,6,969.11,Coop Marche
KGrK-9665,2023-09-24,1,560.24,Coop Lazio
MOnY-5528,2023-09-24,10,5804.66,Coop Marche
VDgg-1734,2023-09-24,1,75.08,Coop Campania
WaVU-9644,2023-09-24,3,1691.42,Coop Lazio
kvMN-3932,2023-09-24,8,1843.95,Coop Marche
Ywep-4918,2023-09-24,4,1462.9,Coop Lazio
NMVA-0446,2023-09-24,6,105.46,Coop Lazio
rWhG-2645,2023-09-24,6,6215.01,Coop Lombardia
YDqh-0861,2023-09-24,5,875.28,Coop Lazio
VMJd-6098,2023-09-24,7,5535.53,Coop Marche
DLAl-3785,2023-09-24,9,4897.4,Coop Campania
aCAT-3934,2023-09-24,3,3026.32,Coop Lombardia
rTZd-5307,2023-09-24,9,7357.42,Coop Marche
AsUs-5037,2023-09-24,6,4119.09,Coop Lazio
BSwR-7719,2023-09-24,10,10969.96,Coop Lazio
gFcd-9011,2023-09-24,8,1553.26,Coop Marche
uOSO-2603,2023-09-24,4,4407.51,Coop Lazio
ScHr-5808,2023-09-24,2,334.96,Coop Lombardia
bIZX-1934,2023-09-24,4,3282.78,Coop Lazio
TEJI-1283,2023-09-24,2,1537.5,Coop Lombardia
oKDN-5623,2023-09-24,1,525.53,Coop Campania
xpjy-6558,2023-09-24,10,2677.5,Coop Marche
wTQS-1785,2023-09-24,9,4951.01,Coop Campania
mYDZ-0691,2023-09-24,10,9903.85,Coop Lombardia
VcLB-4437,2023-09-24,10,6207.33,Coop Campania
CVZi-6362,2023-09-24,0,0.0,Coop Lombardia
Pjid-8127,2023-09-24,6,1508.04,Coop Lazio
Tmxd-5901,2023-09-24,7,4288.86,Coop Lombardia
DUnd-2088,2023-09-24,6,4210.0,Coop Campania
DQMK-7381,2023-09-24,3,1791.57,Coop Lazio
sKMt-4467,2023-09-24,6,3205.71,Coop Marche
OTWH-3978,2023-09-24,10,9133.12,Coop Lombardia
aJpO-1296,2023-09-24,4,788.55,Coop Marche
VrKY-6162,2023-09-24,5,3324.56,Coop Lazio
eIDU-7475,2023-09-24,5,509.09,Coop Lombardia
qiRu-7670,2023-09-24,10,9640.22,Coop Lazio
afBm-9573,2023-09-24,4,1006.48,Coop Lombardia
NcbZ-1734,2023-09-24,1,524.33,Coop Lombardia
fZld-8928,2023-09-24,4,3348.46,Coop Lombardia
INMW-5184,2023-09-24,8,1204.68,Coop Lombardia
JURQ-2020,2023-09-24,8,5602.49,Coop Lombardia
fuds-1864,2023-09-24,3,690.0,Coop Campania
bhcH-5689,2023-09-24,6,1514.36,Coop Lazio
BzEN-1675,2023-09-24,2,1963.68,Coop Campania
yVpc-6692,2023-09-24,4,1121.94,Coop Campania
NAlQ-8216,2023-09-24,9,2346.51,Coop Marche
NPtO-1977,2023-09-24,7,1399.31,Coop Campania
EGwX-9793,2023-09-24,2,1819.13,Coop Lazio
ASBp-1468,2023-09-24,9,8916.23,Coop Campania
LNZd-7493,2023-09-24,3,2282.53,Coop Campania
peAT-7854,2023-09-24,8,3871.31,Coop Lombardia
qJUX-5465,2023-09-24,2,1488.32,Coop Campania
bBGX-5619,2023-09-24,6,6823.88,Coop Lazio
ODub-0380,2023-09-24,10,10221.65,Coop Lombardia
iRCO-6315,2023-09-24,10,7202.36,Coop Campania
AZGK-7874,2023-09-24,2,1485.36,Coop Marche
GPZv-4778,2023-09-24,5,2631.82,Coop Campania
jlEh-4408,2023-09-24,9,4480.69,Coop Lombardia
tkyP-7880,2023-09-24,0,0.0,Coop Campania
lMPA-8666,2023-09-24,1,988.3,Coop Campania
udAs-3358,2023-09-24,1,590.26,Coop Lazio
lUpC-3603,2023-09-25,8,2323.52,Coop Marche
Khkv-1795,2023-09-25,8,1763.67,Coop Campania
FShv-2600,2023-09-25,5,3971.92,Coop Lazio
rzrI-3299,2023-09-25,1,1217.78,Coop Lombardia
pKaS-9831,2023-09-25,4,3571.14,Coop Campania
WhnD-0432,2023-09-25,2,864.06,Coop Marche
mBRR-5424,2023-09-25,6,4068.07,Coop Lombardia
xkPq-0171,2023-09-25,10,7887.99,Coop Campania
liSY-0023,2023-09-25,7,3958.16,Coop Marche
BrGn-0164,2023-09-25,5,2742.79,Coop Marche
whBR-0415,2023-09-25,9,3273.66,Coop Lombardia
pDAs-8628,2023-09-25,8,8890.14,Coop Lombardia
fPsc-0317,2023-09-25,6,6138.58,Coop Lazio
LqGH-0114,2023-09-25,2,885.29,Coop Marche
KDSR-5597,2023-09-25,6,6716.97,Coop Marche
NLDb-9765,2023-09-25,4,4685.94,Coop Campania
TWKK-1058,2023-09-25,5,5052.72,Coop Lombardia
dAbA-6278,2023-09-25,0,0.0,Coop Campania
zcKB-4196,2023-09-25,4,2354.25,Coop Lazio
AoYT-7535,2023-09-25,7,3629.82,Coop Lazio
JzOi-6456,2023-09-25,0,0.0,Coop Lombardia
dbTT-5467,2023-09-25,6,7000.74,Coop Lazio
bDht-6829,2023-09-25,1,546.84,Coop Campania
bEQP-7444,2023-09-25,0,0.0,Coop Lombardia
LAOd-9346,2023-09-25,6,2608.12,Coop Marche
binr-9295,2023-09-25,0,0.0,Coop Lazio
ipsu-5499,2023-09-25,7,1940.39,Coop Lazio
xJTd-1778,2023-09-25,4,2052.74,Coop Campania
OLQP-3993,2023-09-25,6,6686.61,Coop Campania
JOcL-9472,2023-09-25,0,0.0,Coop Marche
JLXS-4481,2023-09-25,4,201.94,Coop Lazio
gRAQ-7528,2023-09-25,2,1165.71,Coop Campania
Asit-5581,2023-09-25,1,450.52,Coop Lazio
mkIs-7680,2023-09-25,1,610.84,Coop Marche
